time,pod,name,cpu_cores,memory_bytes
2023-10-11T09:01:28.532582Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,555Mi
2023-10-11T09:01:43.634906Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:01:43.634906Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,555Mi
2023-10-11T09:01:58.704285Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:01:58.704285Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,555Mi
2023-10-11T09:02:13.785092Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:02:13.785092Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,555Mi
2023-10-11T09:02:28.924580Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:02:28.924580Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,27m,529Mi
2023-10-11T09:02:44.057492Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:02:44.057492Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,11m,514Mi
2023-10-11T09:02:59.198697Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:02:59.198697Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,514Mi
2023-10-11T09:03:14.337737Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:03:14.337737Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,514Mi
2023-10-11T09:03:29.468465Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:03:29.468465Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,514Mi
2023-10-11T09:03:44.590275Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:03:44.590275Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,231m,526Mi
2023-10-11T09:03:59.673081Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:03:59.673081Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,717m,874Mi
2023-10-11T09:04:14.804900Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:04:14.804900Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,628m,890Mi
2023-10-11T09:04:29.945101Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:04:29.945101Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,39m,825Mi
2023-10-11T09:04:45.049118Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:04:45.049118Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,825Mi
2023-10-11T09:05:00.188751Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:05:00.188751Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,825Mi
2023-10-11T09:05:15.329246Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:05:15.329246Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,825Mi
2023-10-11T09:05:30.472194Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:05:30.472194Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,145m,734Mi
2023-10-11T09:05:45.614050Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:05:45.614050Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,145m,734Mi
2023-10-11T09:06:00.753088Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:06:00.753088Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,52m,648Mi
2023-10-11T09:06:15.897101Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:06:15.897101Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,52m,552Mi
2023-10-11T09:06:31.009103Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:06:31.009103Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,4m,550Mi
2023-10-11T09:06:46.081511Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:06:46.081511Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,550Mi
2023-10-11T09:07:01.223535Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:07:01.223535Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,552Mi
2023-10-11T09:07:16.362723Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:07:16.362723Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,552Mi
2023-10-11T09:07:31.503880Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:07:31.503880Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,32m,530Mi
2023-10-11T09:07:46.649817Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:07:46.649817Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,9m,523Mi
2023-10-11T09:08:01.789375Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:08:01.789375Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,524Mi
2023-10-11T09:08:16.889114Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:08:16.889114Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,524Mi
2023-10-11T09:08:32.031800Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:08:32.031800Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,524Mi
2023-10-11T09:08:47.154880Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:08:47.154880Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,524Mi
2023-10-11T09:09:02.233099Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:09:02.233099Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,524Mi
2023-10-11T09:09:17.307045Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:09:17.307045Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,524Mi
2023-10-11T09:09:32.449348Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:09:32.449348Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,617m,619Mi
2023-10-11T09:09:47.542615Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:09:47.542615Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,679m,914Mi
2023-10-11T09:10:02.686882Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:10:02.686882Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,269m,858Mi
2023-10-11T09:10:17.788436Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:10:17.788436Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,17m,830Mi
2023-10-11T09:10:32.931952Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:10:32.931952Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,113m,772Mi
2023-10-11T09:10:48.022193Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:10:48.022193Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,53m,679Mi
2023-10-11T09:11:03.161958Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:11:03.161958Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,53m,613Mi
2023-10-11T09:11:18.265088Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:11:18.265088Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,37m,558Mi
2023-10-11T09:11:33.405793Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:11:33.405793Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,558Mi
2023-10-11T09:11:48.516865Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:11:48.516865Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,558Mi
2023-10-11T09:12:03.643109Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:12:03.643109Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,558Mi
2023-10-11T09:12:18.777083Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:12:18.777083Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,558Mi
2023-10-11T09:12:33.917069Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:12:33.917069Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,14m,532Mi
2023-10-11T09:12:49.054282Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:12:49.054282Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,14m,532Mi
2023-10-11T09:13:04.193722Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:13:04.193722Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,18m,507Mi
2023-10-11T09:13:19.310840Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:13:19.310840Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,507Mi
2023-10-11T09:13:34.378209Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:13:34.378209Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,507Mi
2023-10-11T09:13:49.517826Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:13:49.517826Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,507Mi
2023-10-11T09:14:04.658770Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:14:04.658770Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,507Mi
2023-10-11T09:14:19.773470Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:14:19.773470Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,507Mi
2023-10-11T09:14:34.910954Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:14:34.910954Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,12m,505Mi
2023-10-11T09:14:50.049873Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:14:50.049873Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,27m,461Mi
2023-10-11T09:15:05.173203Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:15:05.173203Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,688m,652Mi
2023-10-11T09:15:20.317580Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:15:20.317580Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,592m,895Mi
2023-10-11T09:15:35.459376Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:15:35.459376Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,591m,867Mi
2023-10-11T09:15:50.577103Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:15:50.577103Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,79m,754Mi
2023-10-11T09:16:05.709323Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:16:05.709323Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,54m,701Mi
2023-10-11T09:16:20.849440Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:16:20.849440Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,52m,604Mi
2023-10-11T09:16:35.942906Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:16:35.942906Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,46m,539Mi
2023-10-11T09:16:51.075392Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:16:51.075392Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,539Mi
2023-10-11T09:17:06.169134Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:17:06.169134Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,541Mi
2023-10-11T09:17:21.310531Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:17:21.310531Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,541Mi
2023-10-11T09:17:36.441079Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:17:36.441079Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,7m,538Mi
2023-10-11T09:17:51.583234Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:17:51.583234Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,10m,529Mi
2023-10-11T09:18:06.665797Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:18:06.665797Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,530Mi
2023-10-11T09:18:21.809219Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:18:21.809219Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,530Mi
2023-10-11T09:18:36.951638Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:18:36.951638Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,530Mi
2023-10-11T09:18:52.096283Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:18:52.096283Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,530Mi
2023-10-11T09:19:07.190523Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:19:07.190523Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,530Mi
2023-10-11T09:19:22.329089Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:19:22.329089Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,530Mi
2023-10-11T09:19:37.467754Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:19:37.467754Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,530Mi
2023-10-11T09:19:52.549788Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:19:52.549788Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,36m,487Mi
2023-10-11T09:20:07.699676Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:20:07.699676Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,20m,464Mi
2023-10-11T09:20:22.838674Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:20:22.838674Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,464Mi
2023-10-11T09:20:37.913113Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:20:37.913113Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,195m,513Mi
2023-10-11T09:20:52.985115Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:20:52.985115Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,800m,736Mi
2023-10-11T09:21:08.121091Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:21:08.121091Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,659m,907Mi
2023-10-11T09:21:23.193114Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:21:23.193114Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,197m,848Mi
2023-10-11T09:21:38.332819Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:21:38.332819Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,13m,831Mi
2023-10-11T09:21:53.409559Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:21:53.409559Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,831Mi
2023-10-11T09:22:08.537147Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:22:08.537147Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,831Mi
2023-10-11T09:22:23.609143Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:22:23.609143Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,831Mi
2023-10-11T09:22:38.749072Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:22:38.749072Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,831Mi
2023-10-11T09:22:53.893221Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:22:53.893221Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,832Mi
2023-10-11T09:23:09.037806Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:23:09.037806Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,831Mi
2023-10-11T09:23:24.149093Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:23:24.149093Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,57m,735Mi
2023-10-11T09:23:39.225141Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:23:39.225141Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,53m,672Mi
2023-10-11T09:23:54.361089Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:23:54.361089Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,53m,615Mi
2023-10-11T09:24:09.467586Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:24:09.467586Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,4m,529Mi
2023-10-11T09:24:24.611301Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:24:24.611301Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,529Mi
2023-10-11T09:24:39.754811Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:24:39.754811Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,529Mi
2023-10-11T09:24:54.849417Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:24:54.849417Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,529Mi
2023-10-11T09:25:09.931049Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:25:09.931049Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,17m,514Mi
2023-10-11T09:25:25.074221Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:25:25.074221Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,38m,465Mi
2023-10-11T09:25:40.153112Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:25:40.153112Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,74m,521Mi
2023-10-11T09:25:55.282817Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:25:55.282817Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,521Mi
2023-10-11T09:26:10.400994Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:26:10.400994Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,222m,523Mi
2023-10-11T09:26:25.472019Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:26:25.472019Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,802m,659Mi
2023-10-11T09:26:40.611771Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:26:40.611771Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,675m,873Mi
2023-10-11T09:26:55.746430Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:26:55.746430Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,97m,869Mi
2023-10-11T09:27:10.890050Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:27:10.890050Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,869Mi
2023-10-11T09:27:26.014789Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:27:26.014789Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,869Mi
2023-10-11T09:27:41.081107Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:27:41.081107Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,869Mi
2023-10-11T09:27:56.223075Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:27:56.223075Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,869Mi
2023-10-11T09:28:11.328235Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:28:11.328235Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,869Mi
2023-10-11T09:28:26.431040Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:28:26.431040Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,869Mi
2023-10-11T09:28:41.569071Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:28:41.569071Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,22m,819Mi
2023-10-11T09:28:56.697112Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:28:56.697112Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,52m,721Mi
2023-10-11T09:29:11.821090Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:29:11.821090Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,52m,721Mi
2023-10-11T09:29:26.961510Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:29:26.961510Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,52m,575Mi
2023-10-11T09:29:42.091767Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:29:42.091767Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,52m,524Mi
2023-10-11T09:29:57.233494Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:29:57.233494Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,51m,470Mi
2023-10-11T09:30:12.375246Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:30:12.375246Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,8m,459Mi
2023-10-11T09:30:27.505093Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:30:27.505093Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,459Mi
2023-10-11T09:30:42.585102Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:30:42.585102Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,459Mi
2023-10-11T09:30:57.725067Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:30:57.725067Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,113m,522Mi
2023-10-11T09:31:12.793089Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:31:12.793089Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,522Mi
2023-10-11T09:31:27.895143Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:31:27.895143Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,522Mi
2023-10-11T09:31:43.033085Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:31:43.033085Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,522Mi
2023-10-11T09:31:58.137127Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:31:58.137127Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,518m,603Mi
2023-10-11T09:32:13.273088Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:32:13.273088Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,686m,881Mi
2023-10-11T09:32:28.382014Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:32:28.382014Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,377m,876Mi
2023-10-11T09:32:43.449072Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:32:43.449072Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,3m,876Mi
2023-10-11T09:32:58.589661Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:32:58.589661Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,876Mi
2023-10-11T09:33:13.666301Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:33:13.666301Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,876Mi
2023-10-11T09:33:28.787719Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
2023-10-11T09:33:28.787719Z,vmware-operator-manager-86f4557c85-97hwj,vmware-operator,2m,876Mi
2023-10-11T09:33:43.927586Z,vmware-operator-manager-86f4557c85-97hwj,powershell-session,1m,127Mi
